enb_id,cost,alloc,rsrq,hand_count
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
15,1,0,-39.7685,7
16,1,0,-31.7368,7
17,1,0,-71.5021,7
18,1,0,-54.477,7
19,1,1,-10.8899,7
20,1,0,-78.8072,7
21,1,0,-58.7009,7
22,1,0,-33.5263,7
23,1,0,-60.1633,7
24,1,0,-50.469,7
25,1,0,-54.3792,7
0,1,0,-63.4211,7
1,1,0,-73.2216,7
2,1,0,-41.0558,7
3,1,0,-27.969,7
4,1,0,-49.1552,7
5,1,0,-46.203,7
6,1,0,-65.3854,7
7,1,0,-38.6826,7
8,1,0,-73.9623,7
9,1,0,-42.5795,7
10,1,0,-69.422,7
11,1,0,-40.0785,7
12,1,0,-52.0437,7
13,1,0,-22.1662,7
14,1,0,-45.242,7
